valueDateTimeOffset,premium,volatility_index,rate_differential,trading_volume,currency_a_strength,currency_b_strength,economic_trend,session_asian,session_european,session_us,high_volatility,is_weekend
2024-02-10 22:00:00+00:00,0.8211,15.17,2.4767,671,91.6,101.57,0.0217,0,0,1,0,1
2024-02-10 23:00:00+00:00,0.864,19.76,2.4724,870,91.86,101.1,0.0217,0,0,1,0,1
2024-02-11 00:00:00+00:00,0.9217,19.98,2.4718,978,92.12,100.63,0.0224,0,0,0,0,1
2024-02-11 01:00:00+00:00,0.9397,14.21,2.4414,1092,92.34,100.18,0.0227,1,0,0,0,1
2024-02-11 02:00:00+00:00,1.0419,27.52,2.4523,1177,92.65,99.73,0.016,1,0,0,1,1
2024-02-11 03:00:00+00:00,1.1431,24.39,2.4642,1386,92.9,99.27,0.0188,1,0,0,1,1
2024-02-11 04:00:00+00:00,1.2446,18.9,2.4633,1598,93.13,98.88,0.022,1,0,0,0,1
2024-02-11 05:00:00+00:00,1.2841,20.13,2.4862,1497,93.37,98.44,0.0254,1,0,0,0,1
2024-02-11 06:00:00+00:00,1.3711,21.04,2.4796,1600,93.61,98.01,0.0301,1,0,0,0,1
2024-02-11 07:00:00+00:00,1.3895,9.79,2.4911,1344,93.89,97.64,0.0332,1,0,0,0,1
2024-02-11 08:00:00+00:00,1.404,18.76,2.4708,1449,94.26,97.18,0.0311,1,0,0,0,1
2024-02-11 09:00:00+00:00,1.3914,16.59,2.4707,1244,94.53,96.75,0.0308,1,0,0,0,1
2024-02-11 10:00:00+00:00,1.3508,14.99,2.4675,1102,94.86,96.36,0.0312,0,1,0,0,1
2024-02-11 11:00:00+00:00,1.329,18.59,2.4723,1055,95.15,95.85,0.0317,0,1,0,0,1
2024-02-11 12:00:00+00:00,1.327,28.99,2.4652,1119,95.47,95.33,0.0367,0,1,0,1,1
2024-02-11 13:00:00+00:00,1.2983,23.2,2.4629,966,95.74,94.95,0.04,0,1,0,0,1
2024-02-11 14:00:00+00:00,1.2596,17.14,2.4798,774,96.07,94.59,0.0503,0,1,0,0,1
2024-02-11 15:00:00+00:00,1.2009,22.86,2.4713,493,96.41,94.32,0.0614,0,1,0,0,1
2024-02-11 16:00:00+00:00,1.1771,27.0,2.4394,547,96.8,93.96,0.0618,0,1,0,1,1
2024-02-11 17:00:00+00:00,1.1309,24.62,2.475,547,97.17,93.64,0.0426,0,0,1,1,1
2024-02-11 18:00:00+00:00,1.1008,20.3,2.5029,518,97.47,93.29,0.0488,0,0,1,0,1
2024-02-11 19:00:00+00:00,1.0604,16.77,2.477,333,97.89,92.97,0.0461,0,0,1,0,1
2024-02-11 20:00:00+00:00,1.07,23.49,2.491,478,98.27,92.73,0.0421,0,0,1,1,1
2024-02-11 21:00:00+00:00,1.0733,21.97,2.4811,640,98.65,92.32,0.0401,0,0,1,0,1
2024-02-11 22:00:00+00:00,1.1099,24.48,2.4865,804,99.02,92.06,0.0378,0,0,1,1,1
2024-02-11 23:00:00+00:00,1.1511,23.18,2.4925,651,99.37,91.89,0.0409,0,0,1,0,1
2024-02-12 00:00:00+00:00,1.2188,25.25,2.4879,984,99.75,91.65,0.0331,0,0,0,1,0
2024-02-12 01:00:00+00:00,1.2684,17.32,2.4724,1144,100.15,91.5,0.0277,1,0,0,0,0
2024-02-12 02:00:00+00:00,1.3708,26.59,2.4588,1335,100.44,91.24,0.0294,1,0,0,1,0
2024-02-12 03:00:00+00:00,1.4519,20.99,2.4409,1423,100.78,91.04,0.0325,1,0,0,0,0
2024-02-12 04:00:00+00:00,1.5671,30.38,2.4249,1491,101.14,90.86,0.0358,1,0,0,1,0
2024-02-12 05:00:00+00:00,1.5937,16.55,2.4243,1403,101.52,90.59,0.0318,1,0,0,0,0
2024-02-12 06:00:00+00:00,1.694,28.68,2.4107,1309,101.95,90.4,0.0269,1,0,0,1,0
2024-02-12 07:00:00+00:00,1.7196,20.99,2.4253,1444,102.27,90.22,0.0244,1,0,0,0,0
2024-02-12 08:00:00+00:00,1.7342,16.74,2.4558,1533,102.61,90.16,0.0256,1,0,0,0,0
2024-02-12 09:00:00+00:00,1.7283,17.58,2.4446,1493,102.94,90.13,0.033,1,0,0,0,0
2024-02-12 10:00:00+00:00,1.6686,18.4,2.4499,1321,103.25,90.09,0.0228,0,1,0,0,0
2024-02-12 11:00:00+00:00,1.6693,22.12,2.4604,1172,103.58,90.1,0.0217,0,1,0,0,0
2024-02-12 12:00:00+00:00,1.6358,22.61,2.4703,1038,103.95,90.08,0.015,0,1,0,0,0
2024-02-12 13:00:00+00:00,1.5645,17.13,2.4721,815,104.24,90.15,0.0068,0,1,0,0,0
2024-02-12 14:00:00+00:00,1.5086,19.88,2.4872,737,104.58,90.19,0.0116,0,1,0,0,0
2024-02-12 15:00:00+00:00,1.4947,30.71,2.497,813,104.82,90.24,0.0143,0,1,0,1,0
2024-02-12 16:00:00+00:00,1.4683,28.64,2.4723,473,105.1,90.31,0.0166,0,1,0,1,0
2024-02-12 17:00:00+00:00,1.4089,22.18,2.4899,679,105.39,90.44,0.0212,0,0,1,0,0
2024-02-12 18:00:00+00:00,1.3777,20.19,2.5078,468,105.77,90.54,0.0188,0,0,1,0,0
2024-02-12 19:00:00+00:00,1.3379,20.6,2.4924,650,106.05,90.73,0.0166,0,0,1,0,0
2024-02-12 20:00:00+00:00,1.3133,23.07,2.4933,426,106.22,90.83,0.0275,0,0,1,0,0
2024-02-12 21:00:00+00:00,1.2676,14.89,2.507,705,106.39,90.96,0.0263,0,0,1,0,0
2024-02-12 22:00:00+00:00,1.2773,18.71,2.5027,676,106.65,91.19,0.03,0,0,1,0,0
2024-02-12 23:00:00+00:00,1.2714,11.66,2.5242,729,106.93,91.4,0.03,0,0,1,0,0
2024-02-13 00:00:00+00:00,1.3487,22.0,2.5712,1022,107.18,91.62,0.0208,0,0,0,0,0
2024-02-13 01:00:00+00:00,1.4222,23.24,2.5548,1230,107.42,91.92,0.0105,1,0,0,0,0
2024-02-13 02:00:00+00:00,1.4622,17.58,2.5266,1166,107.69,92.16,0.0076,1,0,0,0,0
2024-02-13 03:00:00+00:00,1.592,27.87,2.5324,1204,107.87,92.44,0.0129,1,0,0,1,0
2024-02-13 04:00:00+00:00,1.6594,13.87,2.5465,1424,108.11,92.81,0.0169,1,0,0,0,0
2024-02-13 05:00:00+00:00,1.6748,12.68,2.5414,1474,108.21,93.21,0.0214,1,0,0,0,0
2024-02-13 06:00:00+00:00,1.766,21.12,2.5701,1555,108.33,93.62,0.0165,1,0,0,0,0
2024-02-13 07:00:00+00:00,1.8403,25.24,2.5426,1578,108.4,93.95,0.0246,1,0,0,1,0
2024-02-13 08:00:00+00:00,1.8982,28.42,2.5561,1427,108.53,94.37,0.0198,1,0,0,1,0
2024-02-13 09:00:00+00:00,1.8797,17.71,2.5434,1539,108.66,94.69,0.0208,1,0,0,0,0
2024-02-13 10:00:00+00:00,1.866,25.39,2.5773,1272,108.78,95.02,0.0208,0,1,0,1,0
2024-02-13 11:00:00+00:00,1.8447,19.81,2.6164,1095,108.89,95.29,0.0199,0,1,0,0,0
2024-02-13 12:00:00+00:00,1.7751,19.14,2.5999,839,108.93,95.77,0.0266,0,1,0,0,0
2024-02-13 13:00:00+00:00,1.7324,24.42,2.5879,844,109.0,96.13,0.0231,0,1,0,1,0
2024-02-13 14:00:00+00:00,1.6962,23.26,2.6042,716,108.98,96.53,0.0163,0,1,0,0,0
2024-02-13 15:00:00+00:00,1.5641,12.12,2.5955,742,109.1,96.89,0.0164,0,1,0,0,0
2024-02-13 16:00:00+00:00,1.5203,27.38,2.5936,613,109.12,97.34,0.0144,0,1,0,1,0
2024-02-13 17:00:00+00:00,1.5064,26.9,2.5932,399,109.12,97.74,0.0313,0,0,1,1,0
2024-02-13 18:00:00+00:00,1.4515,16.87,2.5538,517,109.2,98.1,0.0347,0,0,1,0,0
2024-02-13 19:00:00+00:00,1.4335,21.98,2.553,584,109.13,98.54,0.0326,0,0,1,0,0
2024-02-13 20:00:00+00:00,1.4161,22.47,2.5387,720,109.06,98.88,0.0274,0,0,1,0,0
2024-02-13 21:00:00+00:00,1.4517,21.3,2.5284,735,108.97,99.26,0.018,0,0,1,0,0
2024-02-13 22:00:00+00:00,1.4335,17.25,2.557,826,108.91,99.56,0.0128,0,0,1,0,0
2024-02-13 23:00:00+00:00,1.431,16.64,2.5313,877,108.87,99.9,0.0134,0,0,1,0,0
2024-02-14 00:00:00+00:00,1.4429,19.87,2.5473,1039,108.83,100.31,0.0205,0,0,0,0,0
2024-02-14 01:00:00+00:00,1.5284,25.86,2.5412,1254,108.87,100.61,0.0262,1,0,0,1,0
2024-02-14 02:00:00+00:00,1.5947,22.72,2.5352,1117,108.66,100.92,0.0273,1,0,0,0,0
2024-02-14 03:00:00+00:00,1.6545,18.15,2.5507,1319,108.57,101.3,0.0257,1,0,0,0,0
2024-02-14 04:00:00+00:00,1.6995,23.86,2.557,1356,108.41,101.64,0.027,1,0,0,1,0
2024-02-14 05:00:00+00:00,1.6921,8.0,2.5678,1521,108.24,102.09,0.0244,1,0,0,0,0
2024-02-14 06:00:00+00:00,1.7793,25.74,2.5865,1623,108.05,102.53,0.033,1,0,0,1,0
2024-02-14 07:00:00+00:00,1.7784,11.3,2.579,1423,107.84,102.82,0.0321,1,0,0,0,0
2024-02-14 08:00:00+00:00,1.7843,18.19,2.566,1194,107.74,103.17,0.0317,1,0,0,0,0
2024-02-14 09:00:00+00:00,1.7741,14.4,2.5436,1312,107.59,103.51,0.0206,1,0,0,0,0
2024-02-14 10:00:00+00:00,1.7238,13.53,2.5267,1341,107.39,103.77,0.0196,0,1,0,0,0
2024-02-14 11:00:00+00:00,1.7609,25.8,2.5854,1183,107.24,103.96,0.0238,0,1,0,1,0
2024-02-14 12:00:00+00:00,1.7217,17.66,2.6094,1043,106.94,104.22,0.0184,0,1,0,0,0
2024-02-14 13:00:00+00:00,1.6483,21.73,2.5813,843,106.63,104.45,0.0147,0,1,0,0,0
2024-02-14 14:00:00+00:00,1.5658,19.77,2.554,622,106.27,104.64,0.0186,0,1,0,0,0
2024-02-14 15:00:00+00:00,1.4988,22.39,2.5631,698,105.98,104.87,0.0113,0,1,0,0,0
2024-02-14 16:00:00+00:00,1.4503,20.38,2.5735,484,105.72,105.01,0.0166,0,1,0,0,0
2024-02-14 17:00:00+00:00,1.3614,13.59,2.5837,735,105.44,105.11,0.0139,0,0,1,0,0
2024-02-14 18:00:00+00:00,1.3525,24.98,2.5778,557,105.16,105.26,0.012,0,0,1,1,0
2024-02-14 19:00:00+00:00,1.3191,17.53,2.5745,459,104.8,105.39,0.0063,0,0,1,0,0
2024-02-14 20:00:00+00:00,1.2693,12.22,2.5803,506,104.53,105.43,0.0082,0,0,1,0,0
2024-02-14 21:00:00+00:00,1.2685,17.86,2.5812,637,104.23,105.56,0.0205,0,0,1,0,0
2024-02-14 22:00:00+00:00,1.3066,27.5,2.536,726,103.95,105.52,0.0244,0,0,1,1,0
2024-02-14 23:00:00+00:00,1.3693,24.25,2.5311,982,103.52,105.53,0.0201,0,0,1,1,0
2024-02-15 00:00:00+00:00,1.3462,18.26,2.5137,1019,103.21,105.52,0.0258,0,0,0,0,0
2024-02-15 01:00:00+00:00,1.3579,18.25,2.5171,1056,102.81,105.48,0.0242,1,0,0,0,0
2024-02-15 02:00:00+00:00,1.399,18.39,2.5766,1439,102.44,105.42,0.0311,1,0,0,0,0
2024-02-15 03:00:00+00:00,1.4959,30.38,2.5832,1358,102.12,105.46,0.0351,1,0,0,1,0
2024-02-15 04:00:00+00:00,1.5421,21.91,2.5761,1510,101.77,105.34,0.0204,1,0,0,0,0
2024-02-15 05:00:00+00:00,1.5713,22.15,2.5938,1422,101.36,105.37,0.0154,1,0,0,0,0
2024-02-15 06:00:00+00:00,1.6257,25.15,2.6025,1536,101.0,105.27,0.0201,1,0,0,1,0
2024-02-15 07:00:00+00:00,1.6472,21.19,2.6099,1514,100.56,105.13,0.0209,1,0,0,0,0
2024-02-15 08:00:00+00:00,1.6208,18.7,2.6209,1244,100.25,105.0,0.0157,1,0,0,0,0
2024-02-15 09:00:00+00:00,1.6119,19.02,2.6608,1555,99.87,104.94,0.0126,1,0,0,0,0
2024-02-15 10:00:00+00:00,1.6006,19.64,2.6366,1379,99.55,104.69,0.003,0,1,0,0,0
2024-02-15 11:00:00+00:00,1.5451,19.81,2.6447,1090,99.15,104.42,0.0026,0,1,0,0,0
2024-02-15 12:00:00+00:00,1.543,23.64,2.6247,890,98.75,104.14,0.0136,0,1,0,1,0
2024-02-15 13:00:00+00:00,1.5063,20.26,2.6346,905,98.34,103.89,0.0177,0,1,0,0,0
2024-02-15 14:00:00+00:00,1.4407,23.66,2.6149,759,98.01,103.53,0.0286,0,1,0,1,0
2024-02-15 15:00:00+00:00,1.3914,19.6,2.6054,682,97.6,103.24,0.033,0,1,0,0,0
2024-02-15 16:00:00+00:00,1.3193,20.39,2.5984,586,97.26,103.03,0.0382,0,1,0,0,0
2024-02-15 17:00:00+00:00,1.2329,10.01,2.617,568,96.87,102.71,0.048,0,0,1,0,0
2024-02-15 18:00:00+00:00,1.2148,24.58,2.6342,645,96.41,102.37,0.0499,0,0,1,1,0
2024-02-15 19:00:00+00:00,1.2039,21.73,2.6079,574,96.02,101.99,0.049,0,0,1,0,0
2024-02-15 20:00:00+00:00,1.2116,24.99,2.6079,462,95.6,101.68,0.0542,0,0,1,1,0
2024-02-15 21:00:00+00:00,1.1382,8.0,2.5926,783,95.25,101.27,0.0614,0,0,1,0,0
2024-02-15 22:00:00+00:00,1.1861,30.44,2.5665,914,94.84,100.98,0.059,0,0,1,1,0
2024-02-15 23:00:00+00:00,1.1871,19.3,2.5615,1186,94.54,100.69,0.0554,0,0,1,0,0
2024-02-16 00:00:00+00:00,1.2062,25.54,2.5548,888,94.19,100.31,0.0561,0,0,0,1,0
2024-02-16 01:00:00+00:00,1.2082,14.8,2.6027,1154,93.85,99.91,0.0603,1,0,0,0,0
2024-02-16 02:00:00+00:00,1.2565,23.06,2.6104,1042,93.56,99.55,0.0643,1,0,0,0,0
2024-02-16 03:00:00+00:00,1.2692,14.73,2.5817,1409,93.28,99.2,0.0571,1,0,0,0,0
2024-02-16 04:00:00+00:00,1.2804,16.88,2.5696,1378,92.97,98.74,0.0667,1,0,0,0,0
2024-02-16 05:00:00+00:00,1.3681,29.57,2.5893,1675,92.63,98.3,0.0635,1,0,0,1,0
2024-02-16 06:00:00+00:00,1.4151,19.05,2.6302,1423,92.24,97.81,0.0622,1,0,0,0,0
2024-02-16 07:00:00+00:00,1.4302,21.09,2.5972,1314,91.92,97.41,0.0577,1,0,0,0,0
2024-02-16 08:00:00+00:00,1.4687,24.35,2.5586,1386,91.61,97.03,0.0711,1,0,0,1,0
2024-02-16 09:00:00+00:00,1.4511,22.48,2.5955,1156,91.34,96.55,0.0724,1,0,0,0,0
2024-02-16 10:00:00+00:00,1.4401,20.75,2.6023,1325,91.07,96.11,0.0681,0,1,0,0,0
2024-02-16 11:00:00+00:00,1.4007,21.82,2.5839,923,90.85,95.64,0.0724,0,1,0,0,0
2024-02-16 12:00:00+00:00,1.4286,32.02,2.5938,1003,90.58,95.19,0.0763,0,1,0,1,0
2024-02-16 13:00:00+00:00,1.3667,19.71,2.5401,663,90.35,94.82,0.0753,0,1,0,0,0
2024-02-16 14:00:00+00:00,1.2892,21.01,2.5398,718,90.2,94.4,0.0795,0,1,0,0,0
2024-02-16 15:00:00+00:00,1.248,25.25,2.5459,811,90.01,94.01,0.0754,0,1,0,1,0
2024-02-16 16:00:00+00:00,1.1964,25.53,2.564,603,89.81,93.56,0.0729,0,1,0,1,0
2024-02-16 17:00:00+00:00,1.1434,25.94,2.543,431,89.6,93.21,0.0629,0,0,1,1,0
2024-02-16 18:00:00+00:00,1.0905,23.19,2.5443,497,89.4,92.86,0.0563,0,0,1,0,0
2024-02-16 19:00:00+00:00,1.0322,14.28,2.5254,519,89.2,92.49,0.0653,0,0,1,0,0
2024-02-16 20:00:00+00:00,1.0594,28.17,2.5302,614,89.03,92.17,0.0735,0,0,1,1,0
2024-02-16 21:00:00+00:00,1.0224,14.27,2.512,510,88.94,91.87,0.0738,0,0,1,0,0
2024-02-16 22:00:00+00:00,1.0333,21.51,2.5037,809,88.81,91.54,0.0822,0,0,1,0,0
2024-02-16 23:00:00+00:00,1.0512,16.23,2.4838,600,88.64,91.2,0.0814,0,0,1,0,0
2024-02-17 00:00:00+00:00,1.0626,19.68,2.497,937,88.64,91.03,0.0801,0,0,0,0,1
2024-02-17 01:00:00+00:00,1.1189,21.64,2.5142,1081,88.58,90.76,0.0804,1,0,0,0,1
2024-02-17 02:00:00+00:00,1.1433,21.61,2.5093,1313,88.45,90.54,0.0798,1,0,0,0,1
2024-02-17 03:00:00+00:00,1.144,22.11,2.51,1356,88.38,90.39,0.0787,1,0,0,0,1
2024-02-17 04:00:00+00:00,1.2516,28.07,2.4809,1292,88.35,90.39,0.0844,1,0,0,1,1
2024-02-17 05:00:00+00:00,1.2875,22.27,2.4751,1384,88.41,90.16,0.0852,1,0,0,0,1
2024-02-17 06:00:00+00:00,1.3265,18.78,2.4744,1520,88.35,90.05,0.0888,1,0,0,0,1
2024-02-17 07:00:00+00:00,1.3865,24.82,2.527,1475,88.4,89.89,0.0939,1,0,0,1,1
2024-02-17 08:00:00+00:00,1.4614,25.95,2.5045,1375,88.49,89.77,0.0958,1,0,0,1,1
2024-02-17 09:00:00+00:00,1.4356,13.86,2.5338,1305,88.5,89.66,0.091,1,0,0,0,1
2024-02-17 10:00:00+00:00,1.432,22.99,2.5534,1320,88.53,89.54,0.0842,0,1,0,0,1
2024-02-17 11:00:00+00:00,1.4308,23.51,2.5585,1078,88.54,89.51,0.085,0,1,0,1,1
2024-02-17 12:00:00+00:00,1.3778,18.51,2.593,991,88.61,89.42,0.0841,0,1,0,0,1
2024-02-17 13:00:00+00:00,1.3501,26.88,2.5996,1088,88.7,89.48,0.0846,0,1,0,1,1
2024-02-17 14:00:00+00:00,1.2901,19.25,2.6063,608,88.83,89.52,0.0845,0,1,0,0,1
2024-02-17 15:00:00+00:00,1.1976,20.63,2.6042,461,89.01,89.59,0.0974,0,1,0,0,1
2024-02-17 16:00:00+00:00,1.135,19.13,2.6276,645,89.1,89.65,0.0907,0,1,0,0,1
2024-02-17 17:00:00+00:00,1.0589,20.08,2.6483,449,89.14,89.73,0.0808,0,0,1,0,1
2024-02-17 18:00:00+00:00,1.0021,14.52,2.6343,468,89.3,89.86,0.0825,0,0,1,0,1
2024-02-17 19:00:00+00:00,0.9509,12.8,2.6066,439,89.48,89.94,0.0806,0,0,1,0,1
2024-02-17 20:00:00+00:00,1.0106,27.97,2.6014,541,89.68,90.08,0.0822,0,0,1,1,1
2024-02-17 21:00:00+00:00,0.9643,15.77,2.5844,806,89.85,90.22,0.0851,0,0,1,0,1
2024-02-17 22:00:00+00:00,0.9529,15.04,2.5823,830,90.06,90.38,0.0915,0,0,1,0,1
2024-02-17 23:00:00+00:00,0.9608,9.23,2.6062,957,90.35,90.49,0.084,0,0,1,0,1
2024-02-18 00:00:00+00:00,0.995,16.81,2.596,858,90.6,90.79,0.0812,0,0,0,0,1
2024-02-18 01:00:00+00:00,1.0348,13.38,2.5942,1014,90.82,91.01,0.0833,1,0,0,0,1
2024-02-18 02:00:00+00:00,1.129,28.21,2.5944,966,91.05,91.35,0.0872,1,0,0,1,1
2024-02-18 03:00:00+00:00,1.2162,25.05,2.6105,1273,91.3,91.69,0.0981,1,0,0,1,1
2024-02-18 04:00:00+00:00,1.2878,16.56,2.5644,1529,91.65,91.93,0.1029,1,0,0,0,1
2024-02-18 05:00:00+00:00,1.3972,31.26,2.5516,1535,91.92,92.19,0.1026,1,0,0,1,1
2024-02-18 06:00:00+00:00,1.4667,24.91,2.5553,1478,92.2,92.65,0.0982,1,0,0,1,1
2024-02-18 07:00:00+00:00,1.4782,18.38,2.5788,1481,92.48,93.08,0.0954,1,0,0,0,1
2024-02-18 08:00:00+00:00,1.4204,8.0,2.5682,1364,92.84,93.44,0.0924,1,0,0,0,1
2024-02-18 09:00:00+00:00,1.5001,31.45,2.53,1374,93.25,93.82,0.0957,1,0,0,1,1
2024-02-18 10:00:00+00:00,1.4582,13.05,2.5421,1327,93.59,94.17,0.097,0,1,0,0,1
2024-02-18 11:00:00+00:00,1.4265,11.77,2.5289,968,93.92,94.57,0.0903,0,1,0,0,1
2024-02-18 12:00:00+00:00,1.3947,25.11,2.5048,1030,94.26,94.93,0.0882,0,1,0,1,1
2024-02-18 13:00:00+00:00,1.4099,32.2,2.4923,964,94.48,95.23,0.0925,0,1,0,1,1
2024-02-18 14:00:00+00:00,1.3473,26.92,2.4887,708,94.86,95.57,0.0943,0,1,0,1,1
2024-02-18 15:00:00+00:00,1.2838,22.82,2.4767,717,95.22,95.99,0.0971,0,1,0,0,1
2024-02-18 16:00:00+00:00,1.2394,22.97,2.4328,848,95.6,96.35,0.0991,0,1,0,0,1
2024-02-18 17:00:00+00:00,1.1656,24.27,2.4514,507,95.92,96.76,0.1072,0,0,1,1,1
2024-02-18 18:00:00+00:00,1.1333,23.79,2.4774,539,96.26,97.13,0.1084,0,0,1,1,1
2024-02-18 19:00:00+00:00,1.0843,21.41,2.4907,443,96.61,97.51,0.1064,0,0,1,0,1
2024-02-18 20:00:00+00:00,1.0479,20.52,2.468,585,97.03,97.97,0.1019,0,0,1,0,1
2024-02-18 21:00:00+00:00,1.0444,19.69,2.4643,692,97.38,98.39,0.1031,0,0,1,0,1
2024-02-18 22:00:00+00:00,1.0535,16.23,2.4645,769,97.86,98.8,0.0909,0,0,1,0,1
2024-02-18 23:00:00+00:00,1.0647,18.6,2.4769,769,98.25,99.26,0.09,0,0,1,0,1
2024-02-19 00:00:00+00:00,1.0748,11.54,2.4905,1021,98.56,99.68,0.089,0,0,0,0,0
2024-02-19 01:00:00+00:00,1.1435,19.51,2.4759,1276,98.93,100.15,0.0821,1,0,0,0,0
2024-02-19 02:00:00+00:00,1.1937,15.06,2.4778,1295,99.27,100.51,0.0775,1,0,0,0,0
2024-02-19 03:00:00+00:00,1.2296,14.48,2.4871,1450,99.53,100.87,0.0815,1,0,0,0,0
2024-02-19 04:00:00+00:00,1.3284,20.9,2.5164,1409,99.98,101.17,0.0827,1,0,0,0,0
2024-02-19 05:00:00+00:00,1.436,26.96,2.5303,1558,100.39,101.51,0.0832,1,0,0,1,0
2024-02-19 06:00:00+00:00,1.5157,24.59,2.5458,1528,100.78,101.9,0.0847,1,0,0,1,0
2024-02-19 07:00:00+00:00,1.4977,12.15,2.547,1388,101.15,102.3,0.0852,1,0,0,0,0
2024-02-19 08:00:00+00:00,1.4961,15.05,2.5747,1465,101.44,102.66,0.0914,1,0,0,0,0
2024-02-19 09:00:00+00:00,1.5325,24.7,2.5822,1254,101.77,102.88,0.092,1,0,0,1,0
2024-02-19 10:00:00+00:00,1.4756,15.09,2.5641,1187,102.17,103.22,0.0847,0,1,0,0,0
2024-02-19 11:00:00+00:00,1.428,18.88,2.5916,1148,102.46,103.4,0.0929,0,1,0,0,0
2024-02-19 12:00:00+00:00,1.4049,22.75,2.6046,1030,102.67,103.7,0.0947,0,1,0,0,0
2024-02-19 13:00:00+00:00,1.3531,15.16,2.5947,752,102.99,103.92,0.0918,0,1,0,0,0
2024-02-19 14:00:00+00:00,1.3018,20.53,2.5842,855,103.31,104.17,0.0855,0,1,0,0,0
2024-02-19 15:00:00+00:00,1.2112,13.33,2.5893,704,103.64,104.31,0.0875,0,1,0,0,0
2024-02-19 16:00:00+00:00,1.1432,16.99,2.5976,497,103.99,104.55,0.0869,0,1,0,0,0
2024-02-19 17:00:00+00:00,1.1149,21.6,2.6006,363,104.33,104.63,0.0948,0,0,1,0,0
2024-02-19 18:00:00+00:00,1.0565,12.04,2.6058,486,104.64,104.74,0.0931,0,0,1,0,0
2024-02-19 19:00:00+00:00,1.0934,22.2,2.6388,472,104.98,104.81,0.0889,0,0,1,0,0
2024-02-19 20:00:00+00:00,1.1047,19.9,2.6588,578,105.19,104.82,0.0934,0,0,1,0,0
2024-02-19 21:00:00+00:00,1.1353,22.76,2.661,610,105.48,104.9,0.098,0,0,1,0,0
2024-02-19 22:00:00+00:00,1.1672,21.12,2.6782,549,105.77,105.04,0.0988,0,0,1,0,0
2024-02-19 23:00:00+00:00,1.2088,26.82,2.6558,832,105.96,105.21,0.1022,0,0,1,1,0
2024-02-20 00:00:00+00:00,1.2398,20.63,2.6622,969,106.12,105.23,0.102,0,0,0,0,0
2024-02-20 01:00:00+00:00,1.2861,17.85,2.6968,1193,106.31,105.27,0.1032,1,0,0,0,0
2024-02-20 02:00:00+00:00,1.3878,20.61,2.6904,1180,106.5,105.25,0.109,1,0,0,0,0
2024-02-20 03:00:00+00:00,1.467,22.72,2.6716,1521,106.74,105.22,0.1121,1,0,0,0,0
2024-02-20 04:00:00+00:00,1.5136,20.24,2.6568,1242,106.9,105.13,0.1113,1,0,0,0,0
2024-02-20 05:00:00+00:00,1.5775,20.2,2.6335,1614,107.04,105.04,0.1181,1,0,0,0,0
2024-02-20 06:00:00+00:00,1.6164,16.49,2.6164,1478,107.18,104.95,0.1062,1,0,0,0,0
2024-02-20 07:00:00+00:00,1.6569,16.69,2.6079,1569,107.39,104.78,0.1165,1,0,0,0,0
2024-02-20 08:00:00+00:00,1.666,12.99,2.5787,1441,107.53,104.61,0.108,1,0,0,0,0
2024-02-20 09:00:00+00:00,1.7186,28.75,2.5782,1468,107.66,104.43,0.1048,1,0,0,1,0
2024-02-20 10:00:00+00:00,1.6962,13.78,2.5955,1211,107.77,104.27,0.1046,0,1,0,0,0
2024-02-20 11:00:00+00:00,1.6505,16.54,2.5764,1020,107.93,104.0,0.1039,0,1,0,0,0
2024-02-20 12:00:00+00:00,1.609,16.41,2.606,1142,107.99,103.76,0.1089,0,1,0,0,0
2024-02-20 13:00:00+00:00,1.609,24.47,2.6151,859,108.13,103.6,0.1036,0,1,0,1,0
2024-02-20 14:00:00+00:00,1.5405,18.53,2.6346,772,108.2,103.39,0.1049,0,1,0,0,0
2024-02-20 15:00:00+00:00,1.5137,26.24,2.6201,770,108.24,103.17,0.102,0,1,0,1,0
2024-02-20 16:00:00+00:00,1.4497,16.63,2.636,464,108.4,102.86,0.1035,0,1,0,0,0
2024-02-20 17:00:00+00:00,1.401,21.39,2.6128,577,108.37,102.56,0.1032,0,0,1,0,0
2024-02-20 18:00:00+00:00,1.3433,15.82,2.6295,441,108.36,102.28,0.1037,0,0,1,0,0
2024-02-20 19:00:00+00:00,1.3835,30.73,2.6316,504,108.29,102.01,0.1009,0,0,1,1,0
2024-02-20 20:00:00+00:00,1.3734,14.06,2.6413,574,108.32,101.56,0.0984,0,0,1,0,0
2024-02-20 21:00:00+00:00,1.3808,21.55,2.6164,496,108.37,101.12,0.0998,0,0,1,0,0
2024-02-20 22:00:00+00:00,1.4076,23.17,2.5974,672,108.4,100.81,0.1045,0,0,1,0,0
2024-02-20 23:00:00+00:00,1.4475,22.07,2.6083,1006,108.4,100.41,0.1015,0,0,1,0,0
2024-02-21 00:00:00+00:00,1.4515,19.07,2.5883,1089,108.32,99.98,0.0972,0,0,0,0,0
2024-02-21 01:00:00+00:00,1.5018,19.35,2.5967,1123,108.21,99.52,0.1003,1,0,0,0,0
2024-02-21 02:00:00+00:00,1.5608,20.22,2.5684,1274,108.02,99.08,0.1001,1,0,0,0,0
2024-02-21 03:00:00+00:00,1.6245,19.26,2.5846,1324,108.0,98.6,0.1042,1,0,0,0,0
2024-02-21 04:00:00+00:00,1.7168,24.82,2.5591,1569,107.9,98.29,0.0997,1,0,0,1,0
